"popID";"cityID";"year";"population";"interpolation"
805;"CZ018C2";2010;71334;0
806;"CZ018C2";2011;69889;0
807;"CZ018C2";2012;69417;0
808;"CZ018C2";2013;69214;0
809;"CZ018C2";2014;68842;0
810;"DE001C1";1992;3465748;0
811;"DE001C1";1995;3472009;0
812;"DE001C1";1996;3458760;0
813;"DE001C1";1997;3458763;0
814;"DE001C1";1998;3425759;0
815;"DE001C1";1999;3386667;0
816;"DE001C1";2000;3382169;0
817;"DE001C1";2001;3388434;0
818;"DE001C1";2002;3392425;0
819;"DE001C1";2003;3388477;0
820;"DE001C1";2004;3388477;0
821;"DE001C1";2005;3387828;0
822;"DE001C1";2006;3395189;0
823;"DE001C1";2007;3404037;0
824;"DE001C1";2008;3416255;0
825;"DE001C1";2009;3431675;0
826;"DE001C1";2010;3442675;0
827;"DE001C1";2011;3460725;0
828;"DE001C1";2012;3326002;0
829;"DE001C1";2013;3375222;0
830;"DE001C1";2014;3421829;0
831;"DE002C1";1992;1688785;0
832;"DE002C1";1995;1705872;0
833;"DE002C1";1996;1707990;0
834;"DE002C1";1997;1707986;0
835;"DE002C1";1998;1704731;0
836;"DE002C1";1999;1700089;0
837;"DE002C1";2000;1715392;0
838;"DE002C1";2001;1726363;0
839;"DE002C1";2002;1728806;0
840;"DE002C1";2003;1734083;0
841;"DE002C1";2004;1734083;0
842;"DE002C1";2005;1734830;0
843;"DE002C1";2006;1743627;0
844;"DE002C1";2007;1754182;0
845;"DE002C1";2008;1770629;0
846;"DE002C1";2009;1772100;0
847;"DE002C1";2010;1774224;0
848;"DE002C1";2011;1786448;0
849;"DE002C1";2012;1718187;0
850;"DE002C1";2013;1734272;0
851;"DE002C1";2014;1746342;0
852;"DE003C1";1992;1256638;0
853;"DE003C1";1995;1244676;0
854;"DE003C1";1996;1225810;0
855;"DE003C1";1997;1225809;0
856;"DE003C1";1998;1205923;0
857;"DE003C1";1999;1188897;0
858;"DE003C1";2000;1210223;0
859;"DE003C1";2001;1227958;0
860;"DE003C1";2002;1234692;0
861;"DE003C1";2003;1247873;0
862;"DE003C1";2004;1247873;0
863;"DE003C1";2005;1249176;0
864;"DE003C1";2006;1259677;0
865;"DE003C1";2007;1294608;0
866;"DE003C1";2008;1311573;0
867;"DE003C1";2009;1326807;0
868;"DE003C1";2010;1330440;0
869;"DE003C1";2011;1353186;0
870;"DE003C1";2012;1364920;0
871;"DE003C1";2013;1388308;0
872;"DE003C1";2014;1407836;0
873;"DE004C1";1992;960631;0
874;"DE004C1";1995;963817;0
875;"DE004C1";1996;964346;0
876;"DE004C1";1997;964346;0
877;"DE004C1";1998;964311;0
878;"DE004C1";1999;962580;0
879;"DE004C1";2000;962884;0
880;"DE004C1";2001;967940;0
881;"DE004C1";2002;968639;0
882;"DE004C1";2003;965954;0
883;"DE004C1";2004;965954;0
884;"DE004C1";2005;969709;0
885;"DE004C1";2006;983347;0
886;"DE004C1";2007;989766;0
887;"DE004C1";2008;995397;0
888;"DE004C1";2009;995420;0
889;"DE004C1";2010;998105;0
890;"DE004C1";2011;1007119;0
891;"DE004C1";2012;1013665;0
892;"DE004C1";2013;1024373;0
893;"DE004C1";2014;1034175;0
894;"DE005C1";1992;663952;0
895;"DE005C1";1995;652412;0
896;"DE005C1";1996;647304;0
897;"DE005C1";1997;647304;0
898;"DE005C1";1998;643469;0
899;"DE005C1";1999;643857;0
900;"DE005C1";2000;646550;0
901;"DE005C1";2001;641076;0
902;"DE005C1";2002;643726;0
903;"DE005C1";2003;643432;0
904;"DE005C1";2004;643432;0
905;"DE005C1";2005;646889;0
906;"DE005C1";2006;651899;0
907;"DE005C1";2007;652610;0
908;"DE005C1";2008;659021;0
909;"DE005C1";2009;664838;0
910;"DE005C1";2010;671927;0
911;"DE005C1";2011;679664;0
912;"DE005C1";2012;676533;0
913;"DE005C1";2013;687775;0
914;"DE005C1";2014;701350;0
915;"DE006C1";1992;627269;0
916;"DE006C1";1995;617955;0
917;"DE006C1";1996;611827;0
918;"DE006C1";1997;611827;0
919;"DE006C1";1998;608732;0
920;"DE006C1";1999;603194;0
921;"DE006C1";2000;595243;0
922;"DE006C1";2001;591889;0
923;"DE006C1";2002;585481;0
924;"DE006C1";2003;589499;0
925;"DE006C1";2004;589499;0
926;"DE006C1";2005;588084;0
927;"DE006C1";2006;585430;0
928;"DE006C1";2007;583198;0
929;"DE006C1";2008;582140;0
930;"DE006C1";2009;579759;0
931;"DE006C1";2010;576259;0
932;"DE006C1";2011;574635;0
933;"DE006C1";2012;565900;0
934;"DE006C1";2013;566862;0
935;"DE006C1";2014;569884;0
936;"DE007C1";2001;587152;0
937;"DE007C1";2002;588477;0
938;"DE007C1";2003;589161;0
939;"DE007C1";2004;589161;0
940;"DE007C1";2005;590657;0
941;"DE007C1";2006;592569;0
942;"DE007C1";2007;593923;0
943;"DE007C1";2008;597176;0
944;"DE007C1";2009;600068;0
945;"DE007C1";2010;601646;0
946;"DE007C1";2011;606588;0
947;"DE007C1";2012;591015;0
948;"DE007C1";2013;597939;0
949;"DE007C1";2014;604297;0
950;"DE008C1";1992;542512;0
951;"DE008C1";1993;536226;0
952;"DE008C1";1994;527613;0
953;"DE008C1";1995;519710;0
954;"DE008C1";1996;509836;0
955;"DE008C1";1997;501794;0
956;"DE008C1";1998;495288;0
957;"DE008C1";1999;493872;0
958;"DE008C1";2000;493208;0
959;"DE008C1";2001;493052;0
960;"DE008C1";2002;494795;0
961;"DE008C1";2003;497531;0
962;"DE008C1";2004;497531;0
963;"DE008C1";2005;498491;0
964;"DE008C1";2006;502651;0
965;"DE008C1";2007;506578;0
966;"DE008C1";2008;510512;0
967;"DE008C1";2009;515469;0
968;"DE008C1";2010;518862;0
969;"DE008C1";2011;522883;0
970;"DE008C1";2012;510043;0
971;"DE008C1";2013;520838;0
972;"DE008C1";2014;531562;0
973;"DE009C1";1992;502900;0
974;"DE009C1";1993;500500;0
975;"DE009C1";1994;495700;0
976;"DE009C1";1995;490377;0
977;"DE009C1";1996;482600;0
978;"DE009C1";1997;480700;0
979;"DE009C1";1998;474300;0
980;"DE009C1";1999;476668;0
981;"DE009C1";2000;477807;0
982;"DE009C1";2001;478631;0
983;"DE009C1";2002;480228;0
984;"DE009C1";2003;483632;0
985;"DE009C1";2004;483632;0
986;"DE009C1";2005;487421;0
987;"DE009C1";2006;495181;0
988;"DE009C1";2007;504795;0
989;"DE009C1";2008;507513;0
990;"DE009C1";2009;512234;0
991;"DE009C1";2010;517052;0
992;"DE009C1";2011;523058;0
993;"DE009C1";2012;517765;0
994;"DE009C1";2013;525105;0
995;"DE009C1";2014;530754;0
996;"DE010C1";1992;600669;0
997;"DE010C1";1995;600918;0
998;"DE010C1";1996;597024;0
999;"DE010C1";1997;597024;0
1000;"DE010C1";1998;594866;0
1001;"DE010C1";1999;591733;0
1002;"DE010C1";2000;588994;0
1003;"DE010C1";2001;589240;0
1004;"DE010C1";2002;590831;0
1005;"DE010C1";2003;589661;0
1006;"DE010C1";2004;589661;0
1007;"DE010C1";2005;588680;0
1008;"DE010C1";2006;588168;0
1009;"DE010C1";2007;587624;0
1010;"DE010C1";2008;586909;0
1011;"DE010C1";2009;584412;0
1012;"DE010C1";2010;581308;0
1013;"DE010C1";2011;580444;0
1014;"DE010C1";2012;571403;0
1015;"DE010C1";2013;572087;0
1016;"DE010C1";2014;575944;0
1017;"DE011C1";1992;578135;0
1018;"DE011C1";1995;572638;0
1019;"DE011C1";1996;571475;0
1020;"DE011C1";1997;571475;0
1021;"DE011C1";1998;570969;0
1022;"DE011C1";1999;568440;0
1023;"DE011C1";2000;569364;0
1024;"DE011C1";2001;570765;0
1025;"DE011C1";2002;571886;0
1026;"DE011C1";2003;572511;0
1027;"DE011C1";2004;572511;0
1028;"DE011C1";2005;572663;0
1029;"DE011C1";2006;574514;0
1030;"DE011C1";2007;577505;0
1031;"DE011C1";2008;581122;0
1032;"DE011C1";2009;584217;0
1033;"DE011C1";2010;586217;0
1034;"DE011C1";2011;588735;0
1035;"DE011C1";2012;589649;0
1036;"DE011C1";2013;593682;0
1037;"DE011C1";2014;598686;0
1038;"DE012C1";1992;554377;0
1039;"DE012C1";1995;549182;0
1040;"DE012C1";1996;548826;0
1041;"DE012C1";1997;548826;0
1042;"DE012C1";1998;546968;0
1043;"DE012C1";1999;543279;0
1044;"DE012C1";2000;539403;0
1045;"DE012C1";2001;540950;0
1046;"DE012C1";2002;542987;0
1047;"DE012C1";2003;544853;0
1048;"DE012C1";2004;544853;0
1049;"DE012C1";2005;545932;0
1050;"DE012C1";2006;546852;0
1051;"DE012C1";2007;547934;0
1052;"DE012C1";2008;547769;0
1053;"DE012C1";2009;547360;0
1054;"DE012C1";2010;547685;0
1055;"DE012C1";2011;547340;0
1056;"DE012C1";2012;544043;0
1057;"DE012C1";2013;546451;0
1058;"DE012C1";2014;548547;0
1059;"DE013C1";1992;523627;0
1060;"DE013C1";1995;525763;0
1061;"DE013C1";1996;522574;0
1062;"DE013C1";1997;522574;0
1063;"DE013C1";1998;520670;0
1064;"DE013C1";1999;516157;0
1065;"DE013C1";2000;515001;0
1066;"DE013C1";2001;516415;0
1067;"DE013C1";2002;517310;0
1068;"DE013C1";2003;516160;0
1069;"DE013C1";2004;516160;0
1070;"DE013C1";2005;515841;0
1071;"DE013C1";2006;515729;0
1072;"DE013C1";2007;516343;0
1073;"DE013C1";2008;518069;0
1074;"DE013C1";2009;519619;0
1075;"DE013C1";2010;520966;0
1076;"DE013C1";2011;522686;0
1077;"DE013C1";2012;509485;0
1078;"DE013C1";2013;514137;0
1079;"DE013C1";2014;518386;0
1080;"DE014C1";1992;500198;0
1081;"DE014C1";1995;495845;0
1082;"DE014C1";1996;492864;0
1083;"DE014C1";1997;492864;0
1084;"DE014C1";1998;489758;0
1085;"DE014C1";1999;487145;0
1086;"DE014C1";2000;488400;0
1087;"DE014C1";2001;491307;0
1088;"DE014C1";2002;493397;0
1089;"DE014C1";2003;493553;0
1090;"DE014C1";2004;493553;0
1091;"DE014C1";2005;495302;0
1092;"DE014C1";2006;499237;0
1093;"DE014C1";2007;500855;0
1094;"DE014C1";2008;503110;0
1095;"DE014C1";2009;503638;0
1096;"DE014C1";2010;503673;0
1097;"DE014C1";2011;505664;0
1098;"DE014C1";2012;490085;0
1099;"DE014C1";2013;495121;0
1100;"DE014C1";2014;498876;0
1101;"DE015C1";1992;400356;0
1102;"DE015C1";1995;401129;0
1103;"DE015C1";1996;398467;0
1104;"DE015C1";1997;398467;0
1105;"DE015C1";1998;395837;0
1106;"DE015C1";1999;393236;0
1107;"DE015C1";2000;391147;0
1108;"DE015C1";2001;390087;0
1109;"DE015C1";2002;388869;0
1110;"DE015C1";2003;387283;0
1111;"DE015C1";2004;387283;0
1112;"DE015C1";2005;388179;0
1113;"DE015C1";2006;385626;0
1114;"DE015C1";2007;383743;0
1115;"DE015C1";2008;381542;0
1116;"DE015C1";2009;378596;0
1117;"DE015C1";2010;376319;0
1118;"DE015C1";2011;374737;0
1119;"DE015C1";2012;362585;0
1120;"DE015C1";2013;362213;0
1121;"DE015C1";2014;361734;0
1122;"DE017C1";1992;324287;0
1123;"DE017C1";1995;324067;0
1124;"DE017C1";1996;324132;0
1125;"DE017C1";1997;324132;0
1126;"DE017C1";1998;323223;0
1127;"DE017C1";1999;321831;0
1128;"DE017C1";2000;321758;0
1129;"DE017C1";2001;323373;0
1130;"DE017C1";2002;324815;0
1131;"DE017C1";2003;328452;0
1132;"DE017C1";2004;328452;0
1133;"DE017C1";2005;328012;0
1134;"DE017C1";2006;326925;0
1135;"DE017C1";2007;325846;0
1136;"DE017C1";2008;324912;0
1137;"DE017C1";2009;323615;0
1138;"DE017C1";2010;323084;0
1139;"DE017C1";2011;323270;0
1140;"DE017C1";2012;327199;0
1141;"DE017C1";2013;328314;0
1142;"DE017C1";2014;328864;0
1143;"DE018C1";1992;299884;0
1144;"DE018C1";1995;290051;0
1145;"DE018C1";1996;276624;0
1146;"DE018C1";1997;276624;0
1147;"DE018C1";1998;268365;0
1148;"DE018C1";2000;247736;0
1149;"DE018C1";2001;243045;0
1150;"DE018C1";2002;239355;0
1151;"DE018C1";2003;240119;0
1152;"DE018C1";2004;240119;0
1153;"DE018C1";2005;238497;0
1154;"DE018C1";2006;237198;0
1155;"DE018C1";2007;235720;0
1156;"DE018C1";2008;234295;0
1157;"DE018C1";2009;233013;0
1158;"DE018C1";2010;232323;0
1159;"DE018C1";2011;232963;0
1160;"DE018C1";2012;230494;0
1161;"DE018C1";2013;231440;0
1162;"DE018C1";2014;231565;0
1163;"DE019C1";1992;274244;0
1164;"DE019C1";1995;265379;0
1165;"DE019C1";1996;251031;0
1166;"DE019C1";1997;251031;0
1167;"DE019C1";1998;245509;0
1168;"DE019C1";1999;239462;0
1169;"DE019C1";2000;231450;0
1170;"DE019C1";2001;229755;0
1171;"DE019C1";2002;228170;0
1172;"DE019C1";2003;227535;0
1173;"DE019C1";2004;227535;0
1174;"DE019C1";2005;226675;0
1175;"DE019C1";2006;229126;0
1176;"DE019C1";2007;229826;0
1177;"DE019C1";2008;230140;0
1178;"DE019C1";2009;230047;0
1179;"DE019C1";2010;230456;0
1180;"DE019C1";2011;231525;0
1181;"DE019C1";2012;228910;0
1182;"DE019C1";2013;229924;0
1183;"DE019C1";2014;231021;0
1184;"DE020C1";1992;268069;0
1185;"DE020C1";1995;266081;0
1186;"DE020C1";1996;267669;0
1187;"DE020C1";1997;267669;0
1188;"DE020C1";1998;267726;0
1189;"DE020C1";1999;267187;0
1190;"DE020C1";2000;270109;0
1191;"DE020C1";2001;271076;0
1192;"DE020C1";2002;271553;0
1193;"DE020C1";2003;271995;0
1194;"DE020C1";2004;271995;0
1195;"DE020C1";2005;274076;0
1196;"DE020C1";2006;274611;0
1197;"DE020C1";2007;275562;0
1198;"DE020C1";2008;275849;0
1199;"DE020C1";2009;276742;0
1200;"DE020C1";2010;277493;0
1201;"DE020C1";2011;275976;0
1202;"DE020C1";2012;270952;0
1203;"DE020C1";2013;272636;0
1204;"DE020C1";2014;273871;0
1205;"DE021C1";1992;128299;0
1206;"DE021C1";1995;127519;0
1207;"DE021C1";1996;126451;0
1208;"DE021C1";1997;126451;0
1209;"DE021C1";1998;127366;0
1210;"DE021C1";1999;125984;0
1211;"DE021C1";2000;124132;0
1212;"DE021C1";2001;123822;0
1213;"DE021C1";2004;122883;0
1214;"DE021C1";2005;122187;0
1215;"DE021C1";2006;121884;0
1216;"DE021C1";2007;121581;0
1217;"DE021C1";2008;121513;0
1218;"DE021C1";2009;121455;0
1219;"DE021C1";2010;121457;0
1220;"DE021C1";2011;121060;0
1221;"DE021C1";2012;116052;0
1222;"DE021C1";2013;116650;0
1223;"DE021C1";2014;116891;0
1224;"DE022C1";1992;176962;0
1225;"DE022C1";1995;176513;0
1226;"DE022C1";1996;176000;0
1227;"DE022C1";1997;176000;0
1228;"DE022C1";1998;175507;0
1229;"DE022C1";1999;174514;0
1230;"DE022C1";2000;172862;0
1231;"DE022C1";2001;172332;0
1232;"DE022C1";2002;172171;0
1233;"DE022C1";2003;170745;0
1234;"DE022C1";2004;170745;0
1235;"DE022C1";2005;170327;0
1236;"DE022C1";2006;169917;0
1237;"DE022C1";2007;169414;0
1238;"DE022C1";2008;168925;0
1239;"DE022C1";2009;168288;0
1240;"DE022C1";2010;167471;0
1241;"DE022C1";2011;167344;0
1242;"DE022C1";2012;166804;0
1243;"DE022C1";2013;166654;0
1244;"DE022C1";2014;166640;0
1245;"DE023C1";1992;106384;0
1246;"DE023C1";1995;107011;0
1247;"DE023C1";1996;107099;0
1248;"DE023C1";1997;107099;0
1249;"DE023C1";1998;106704;0
1250;"DE023C1";1999;106840;0
1251;"DE023C1";2000;107062;0
1252;"DE023C1";2001;107421;0
1253;"DE023C1";2002;108019;0
1254;"DE023C1";2003;107903;0
1255;"DE023C1";2004;107903;0
1256;"DE023C1";2005;107930;0
1257;"DE023C1";2006;107547;0
1258;"DE023C1";2007;107180;0
1259;"DE023C1";2008;107111;0
1260;"DE023C1";2009;106645;0
1261;"DE023C1";2010;105929;0
1262;"DE023C1";2011;105506;0
1263;"DE023C1";2012;103831;0
1264;"DE023C1";2013;103504;0
1265;"DE023C1";2014;103108;0
1266;"DE025C1";1992;141431;0
1267;"DE025C1";1995;139063;0
1268;"DE025C1";1996;138442;0
1269;"DE025C1";1997;138442;0
1270;"DE025C1";1998;137876;0
1271;"DE025C1";1999;137511;0
1272;"DE025C1";2000;138242;0
1273;"DE025C1";2001;138457;0
1274;"DE025C1";2002;138959;0
1275;"DE025C1";2003;139698;0
1276;"DE025C1";2004;139698;0
1277;"DE025C1";2005;140078;0
1278;"DE025C1";2006;140562;0
1279;"DE025C1";2007;141257;0
1280;"DE025C1";2008;142191;0
1281;"DE025C1";2009;142310;0
1282;"DE025C1";2010;143332;0
1283;"DE025C1";2011;144402;0
1284;"DE025C1";2012;145845;0
1285;"DE025C1";2013;147925;0
1286;"DE025C1";2014;149743;0
1287;"DE026C1";1992;98958;0
1288;"DE026C1";1995;99602;0
1289;"DE026C1";1996;99750;0
1290;"DE026C1";1997;99750;0
1291;"DE026C1";1998;99691;0
1292;"DE026C1";1999;99650;0
1293;"DE026C1";2000;99410;0
1294;"DE026C1";2001;100024;0
1295;"DE026C1";2002;100234;0
1296;"DE026C1";2003;100180;0
1297;"DE026C1";2004;100180;0
1298;"DE026C1";2005;100163;0
1299;"DE026C1";2006;99843;0
1300;"DE026C1";2007;103518;0
1301;"DE026C1";2008;103888;0
1302;"DE026C1";2009;104640;0
1303;"DE026C1";2010;104587;0
1304;"DE026C1";2011;105260;0
1305;"DE026C1";2012;106284;0
1306;"DE026C1";2013;106544;0
1307;"DE026C1";2014;107233;0
1308;"DE027C1";1992;195789;0
1309;"DE027C1";1995;198496;0
1310;"DE027C1";1996;200393;0
1311;"DE027C1";1997;200393;0
1312;"DE027C1";1998;200519;0
1313;"DE027C1";1999;200980;0
1314;"DE027C1";2000;205102;0
1315;"DE027C1";2001;208294;0
1316;"DE027C1";2002;210234;0
1317;"DE027C1";2003;212495;0
1318;"DE027C1";2004;212495;0
1319;"DE027C1";2005;213998;0
1320;"DE027C1";2006;215966;0
1321;"DE027C1";2007;217547;0
1322;"DE027C1";2008;219430;0
1323;"DE027C1";2009;219665;0
1324;"DE027C1";2010;221924;0
1325;"DE027C1";2011;224191;0
1326;"DE027C1";2012;214234;0
1327;"DE027C1";2013;218043;0
1328;"DE027C1";2014;220286;0
1329;"DE028C1";1992;124398;0
1330;"DE028C1";1995;125608;0
1331;"DE028C1";1996;125318;0
1332;"DE028C1";1997;125318;0
1333;"DE028C1";1998;125085;0
1334;"DE028C1";1999;124852;0
1335;"DE028C1";2000;125676;0
1336;"DE028C1";2001;127198;0
1337;"DE028C1";2002;128029;0
1338;"DE028C1";2003;128604;0
1339;"DE028C1";2004;128604;0
1340;"DE028C1";2005;128917;0
1341;"DE028C1";2006;129859;0
1342;"DE028C1";2007;131342;0
1343;"DE028C1";2008;132495;0
1344;"DE028C1";2009;133525;0
1345;"DE028C1";2010;134218;0
1346;"DE028C1";2011;135520;0
1347;"DE028C1";2012;136352;0
1348;"DE028C1";2013;138296;0
1349;"DE028C1";2014;140276;0
1350;"DE029C1";1992;84937;0
1351;"DE029C1";1995;82323;0
1352;"DE029C1";1996;79784;0
1353;"DE029C1";1997;79784;0
1354;"DE029C1";1998;77891;0
1355;"DE029C1";1999;75710;0
1356;"DE029C1";2000;72131;0
1357;"DE029C1";2001;70308;0
1358;"DE029C1";2002;68351;0
1359;"DE029C1";2003;67014;0
1360;"DE029C1";2004;67014;0
1361;"DE029C1";2005;65242;0
1362;"DE029C1";2006;63748;0
1363;"DE029C1";2007;62594;0
1364;"DE029C1";2008;61969;0
1365;"DE029C1";2009;61286;0
1366;"DE029C1";2010;60625;0
1367;"DE029C1";2011;60330;0
1368;"DE029C1";2012;59063;0
1369;"DE029C1";2013;58537;0
1370;"DE029C1";2014;58018;0
1371;"DE030C1";1992;62750;0
1372;"DE030C1";1995;62233;0
1373;"DE030C1";1996;61964;0
1374;"DE030C1";1997;61964;0
1375;"DE030C1";1998;62176;0
1376;"DE030C1";1999;62324;0
1377;"DE030C1";2000;62425;0
1378;"DE030C1";2001;63522;0
1379;"DE030C1";2002;64069;0
1380;"DE030C1";2003;64409;0
1381;"DE030C1";2004;64409;0
1382;"DE030C1";2005;64491;0
1383;"DE030C1";2006;64594;0
1384;"DE030C1";2007;64481;0
1385;"DE030C1";2008;64720;0
1386;"DE030C1";2009;64938;0
1387;"DE030C1";2010;65233;0
1388;"DE030C1";2011;65479;0
1389;"DE030C1";2012;62886;0
1390;"DE030C1";2013;63236;0
1391;"DE030C1";2014;63315;0
1392;"DE031C1";1992;124084;0
1393;"DE031C1";1995;118291;0
1394;"DE031C1";1996;111029;0
1395;"DE031C1";1997;111029;0
1396;"DE031C1";1998;110847;0
1397;"DE031C1";1999;105213;0
1398;"DE031C1";2000;101267;0
1399;"DE031C1";2001;99978;0
1400;"DE031C1";2002;98742;0
1401;"DE031C1";2003;97694;0
1402;"DE031C1";2004;97694;0
1403;"DE031C1";2005;97110;0
1404;"DE031C1";2006;96656;0
1405;"DE031C1";2007;96280;0
1406;"DE031C1";2008;95855;0
1407;"DE031C1";2009;95551;0
1408;"DE031C1";2010;95041;0
1409;"DE031C1";2011;95220;0
1410;"DE031C1";2012;91327;0
1411;"DE031C1";2013;91264;0
1412;"DE031C1";2014;91583;0
1413;"DE032C1";1992;218770;0
1414;"DE032C1";1995;213472;0
1415;"DE032C1";1996;208179;0
1416;"DE032C1";1997;208179;0
1417;"DE032C1";1998;205361;0
1418;"DE032C1";1999;202931;0
1419;"DE032C1";2000;200564;0
1420;"DE032C1";2001;200126;0
1421;"DE032C1";2002;199967;0
1422;"DE032C1";2003;201645;0
1423;"DE032C1";2004;201645;0
1424;"DE032C1";2005;202450;0
1425;"DE032C1";2006;202844;0
1426;"DE032C1";2007;202658;0
1427;"DE032C1";2008;202929;0
1428;"DE032C1";2009;203333;0
1429;"DE032C1";2010;203830;0
1430;"DE032C1";2011;204994;0
1431;"DE032C1";2012;201952;0
1432;"DE032C1";2013;203485;0
1433;"DE032C1";2014;204880;0
1434;"DE033C1";1992;264852;0
1435;"DE033C1";1995;262110;0
1436;"DE033C1";1996;258457;0
1437;"DE033C1";1997;258457;0
1438;"DE033C1";1998;256625;0
1439;"DE033C1";1999;254610;0
1440;"DE033C1";2000;254982;0
1441;"DE033C1";2001;257836;0
1442;"DE033C1";2002;259231;0
1443;"DE033C1";2003;259217;0
1444;"DE033C1";2004;259217;0
1445;"DE033C1";2005;260407;0
1446;"DE033C1";2006;262676;0
1447;"DE033C1";2007;262512;0
1448;"DE033C1";2008;262992;0
1449;"DE033C1";2009;263313;0
1450;"DE033C1";2010;263646;0
1451;"DE033C1";2011;264708;0
1452;"DE033C1";2012;269402;0
1453;"DE033C1";2013;272699;0
1454;"DE033C1";2014;276542;0
1455;"DE034C1";1992;298227;0
1456;"DE034C1";1995;293072;0
1457;"DE034C1";1996;302873;0
1458;"DE034C1";1997;302873;0
1459;"DE034C1";1998;304841;0
1460;"DE034C1";1999;304639;0
1461;"DE034C1";2000;302247;0
1462;"DE034C1";2001;306016;0
1463;"DE034C1";2002;308921;0
1464;"DE034C1";2003;311052;0
1465;"DE034C1";2004;311052;0
1466;"DE034C1";2005;311938;0
1467;"DE034C1";2006;312818;0
1468;"DE034C1";2007;314299;0
1469;"DE034C1";2008;316416;0
1470;"DE034C1";2009;317949;0
1471;"DE034C1";2010;319841;0
1472;"DE034C1";2011;324899;0
1473;"DE034C1";2012;307530;0
1474;"DE034C1";2013;309869;0
1475;"DE034C1";2014;311287;0
1476;"DE035C1";1992;279329;0
1477;"DE035C1";1995;277011;0
1478;"DE035C1";1996;277191;0
1479;"DE035C1";1997;277191;0
1480;"DE035C1";1998;276571;0
1481;"DE035C1";1999;276536;0
1482;"DE035C1";2000;278558;0
1483;"DE035C1";2001;279578;0
1484;"DE035C1";2002;281334;0
1485;"DE035C1";2003;282595;0
1486;"DE035C1";2004;282595;0
1487;"DE035C1";2005;284163;0
1488;"DE035C1";2006;285263;0
1489;"DE035C1";2007;286327;0
1490;"DE035C1";2008;288917;0
1491;"DE035C1";2009;290736;0
1492;"DE035C1";2010;291959;0
1493;"DE035C1";2011;294761;0
1494;"DE035C1";2012;291995;0
1495;"DE035C1";2013;296033;0
1496;"DE035C1";2014;299103;0
1497;"DE036C1";1992;265069;0
1498;"DE036C1";1995;266073;0
1499;"DE036C1";1996;266873;0
1500;"DE036C1";1997;266873;0
1501;"DE036C1";1998;266505;0
1502;"DE036C1";1999;264662;0
1503;"DE036C1";2000;263014;0
1504;"DE036C1";2001;262963;0
1505;"DE036C1";2002;263104;0
1506;"DE036C1";2003;262391;0
1507;"DE036C1";2004;262391;0
1508;"DE036C1";2005;261966;0
1509;"DE036C1";2006;261444;0
1510;"DE036C1";2007;260951;0
1511;"DE036C1";2008;260018;0
1512;"DE036C1";2009;258848;0
1513;"DE036C1";2010;258251;0
1514;"DE036C1";2011;257993;0
1515;"DE036C1";2012;254834;0
1516;"DE036C1";2013;255087;0
1517;"DE036C1";2014;255430;0
1518;"DE037C1";1990;177062;0
1519;"DE037C1";1991;179486;0
1520;"DE037C1";1992;184646;0
1521;"DE037C1";1993;184646;0
1522;"DE037C1";1994;185487;0
1523;"DE037C1";1995;184627;0
1524;"DE037C1";1996;184752;0
1525;"DE037C1";1997;184752;0
1526;"DE037C1";1998;186136;0
1527;"DE037C1";1999;185970;0
1528;"DE037C1";2000;182870;0
1529;"DE037C1";2001;185293;0
1530;"DE037C1";2002;186103;0
1531;"DE037C1";2003;185532;0
1532;"DE037C1";2004;185532;0
1533;"DE037C1";2005;186061;0
1534;"DE037C1";2006;194372;0
1535;"DE037C1";2007;196425;0
1536;"DE037C1";2008;198118;0
1537;"DE037C1";2009;197623;0
1538;"DE037C1";2010;197778;0
1539;"DE037C1";2011;199237;0
1540;"DE037C1";2012;201002;0
1541;"DE037C1";2013;202756;0
1542;"DE037C1";2014;204268;0
1543;"DE039C1";2001;232242;0
1544;"DE039C1";2002;233270;0
1545;"DE039C1";2003;233039;0
1546;"DE039C1";2004;233039;0
1547;"DE039C1";2005;233329;0
1548;"DE039C1";2006;234433;0
1549;"DE039C1";2007;235366;0
1550;"DE039C1";2008;236902;0
1551;"DE039C1";2009;237579;0
1552;"DE039C1";2010;238281;0
1553;"DE039C1";2011;239526;0
1554;"DE039C1";2012;237667;0
1555;"DE039C1";2013;239866;0
1556;"DE039C1";2014;241533;0
1557;"DE040C1";2001;182858;0
1558;"DE040C1";2002;181360;0
1559;"DE040C1";2003;181860;0
1560;"DE040C1";2004;181860;0
1561;"DE040C1";2005;180269;0
1562;"DE040C1";2006;178914;0
1563;"DE040C1";2007;177870;0
1564;"DE040C1";2008;176452;0
1565;"DE040C1";2009;176749;0
1566;"DE040C1";2010;175810;0
1567;"DE040C1";2011;175741;0
1568;"DE040C1";2012;176497;0
1569;"DE040C1";2013;176996;0
1570;"DE040C1";2014;177201;0
1571;"DE041C1";2001;140779;0
1572;"DE041C1";2003;144979;0
1573;"DE041C1";2004;144979;0
1574;"DE041C1";2005;145707;0
1575;"DE041C1";2006;147583;0
1576;"DE041C1";2007;148813;0
1577;"DE041C1";2008;150833;0
1578;"DE041C1";2009;152966;0
1579;"DE041C1";2010;154606;0
1580;"DE041C1";2011;156906;0
1581;"DE041C1";2012;157603;0
1582;"DE041C1";2013;159456;0
1583;"DE041C1";2014;161468;0
1584;"DE042C1";2001;107730;0
1585;"DE042C1";2002;107891;0
1586;"DE042C1";2003;107608;0
1587;"DE042C1";2004;107608;0
