"concID";"pollutantID";"stationID";"year";"concentration";"pctValid";"measurementCode";"population"
449;"NO2";"AT90AKC";2002;31.0;98.0;"100";11753
450;"NO2";"AT90AKC";2003;34.0;99.0;"100";11753
451;"NO2";"AT90AKC";2004;30.0;98.0;"100";11753
452;"NO2";"AT90AKC";2005;32.0;95.0;"100";11753
453;"NO2";"AT90AKC";2006;31.0;94.0;"100";11753
454;"NO2";"AT90AKC";2007;31.0;95.0;"100";11753
455;"NO2";"AT90AKC";2008;30.0;94.0;"100";11753
456;"NO2";"AT90AKC";2009;30.0;95.0;"100";11753
457;"NO2";"AT90AKC";2010;29.0;95.0;"100";11753
458;"NO2";"AT90AKC";2011;29.0;95.0;"100";11753
459;"NO2";"AT90AKC";2012;27.0;95.0;"100";11753
460;"NO2";"AT90FLO";1989;59.0;98.0;"100";11753
461;"NO2";"AT90FLO";1990;37.0;99.0;"100";13222
462;"NO2";"AT90FLO";1991;32.0;99.0;"100";13222
463;"NO2";"AT90FLO";1992;34.0;99.0;"100";13222
464;"NO2";"AT90FLO";1993;22.0;99.0;"100";11753
465;"NO2";"AT90FLO";1994;16.0;86.0;"100";11753
466;"NO2";"AT90FLO";1995;27.0;89.0;"100";11753
467;"NO2";"AT90FLO";1996;30.0;99.0;"100";11753
468;"NO2";"AT90FLO";1997;28.0;99.0;"100";13222
469;"NO2";"AT90FLO";1998;26.0;99.0;"100";11753
470;"NO2";"AT90FLO";1999;31.0;97.0;"100";11753
471;"NO2";"AT90FLO";2000;31.0;99.0;"100";11753
472;"NO2";"AT90FLO";2001;31.0;99.0;"100";11753
473;"NO2";"AT90FLO";2002;32.0;99.0;"100";11753
474;"NO2";"AT90FLO";2003;34.0;99.0;"100";11753
475;"NO2";"AT90FLO";2004;31.0;98.0;"100";11753
476;"NO2";"AT90FLO";2005;34.0;95.0;"100";11753
477;"NO2";"AT90FLO";2006;34.0;95.0;"100";11753
478;"NO2";"AT90FLO";2007;31.0;95.0;"100";11753
479;"NO2";"AT90FLO";2008;31.0;94.0;"100";11753
480;"NO2";"AT90FLO";2009;32.0;95.0;"100";11753
481;"NO2";"AT90FLO";2010;31.0;95.0;"100";11753
482;"NO2";"AT90FLO";2011;31.0;94.0;"100";11753
483;"NO2";"AT90FLO";2012;28.0;93.0;"100";11753
484;"NO2";"AT90LAA";1988;42.0;77.0;"100";386753
485;"NO2";"AT90LAA";1989;46.0;97.0;"100";257835
486;"NO2";"AT90LAA";1990;38.0;98.0;"100";221002
487;"NO2";"AT90LAA";1991;36.0;99.0;"100";221002
488;"NO2";"AT90LAA";1992;34.0;99.0;"100";257835
489;"NO2";"AT90LAA";1993;38.0;96.0;"100";221002
490;"NO2";"AT90LAA";1994;33.0;88.0;"100";221002
491;"NO2";"AT90LAA";1995;36.0;89.0;"100";221002
492;"NO2";"AT90LAA";1996;33.0;99.0;"100";221002
493;"NO2";"AT90LAA";1997;36.0;99.0;"100";193376
494;"NO2";"AT90LAA";1998;32.0;98.0;"100";221002
495;"NO2";"AT90LAA";1999;31.0;95.0;"100";221002
496;"NO2";"AT90LAA";2000;31.0;99.0;"100";221002
497;"NO2";"AT90LAA";2001;28.0;99.0;"100";221002
498;"NO2";"AT90LAA";2002;28.0;99.0;"100";221002
499;"NO2";"AT90LAA";2003;35.0;99.0;"100";221002
500;"NO2";"AT90LAA";2004;30.0;98.0;"100";221002
501;"NO2";"AT90LAA";2005;34.0;95.0;"100";221002
502;"NO2";"AT90LAA";2006;34.0;95.0;"100";221002
503;"NO2";"AT90LAA";2007;31.0;95.0;"100";221002
504;"NO2";"AT90LAA";2008;30.0;93.0;"100";221002
505;"NO2";"AT90LAA";2009;31.0;95.0;"100";221002
506;"NO2";"AT90LAA";2010;32.0;95.0;"100";221002
507;"NO2";"AT90LAA";2011;30.0;95.0;"100";221002
508;"NO2";"AT90LAA";2012;29.0;95.0;"100";221002
509;"NO2";"AT90LOB";1988;21.0;84.0;"100";386753
510;"NO2";"AT90LOB";1989;20.0;97.0;"100";257835
511;"NO2";"AT90LOB";1990;19.0;93.0;"100";221002
512;"NO2";"AT90LOB";1991;16.0;99.0;"100";221002
513;"NO2";"AT90LOB";1992;16.0;97.0;"100";257835
514;"NO2";"AT90LOB";1993;14.0;99.0;"100";221002
515;"NO2";"AT90LOB";1994;11.0;86.0;"100";221002
516;"NO2";"AT90LOB";1995;13.0;89.0;"100";221002
517;"NO2";"AT90LOB";1996;16.0;99.0;"100";221002
518;"NO2";"AT90LOB";1997;15.0;99.0;"100";193376
519;"NO2";"AT90LOB";1998;15.0;99.0;"100";221002
520;"NO2";"AT90LOB";1999;13.0;98.0;"100";221002
521;"NO2";"AT90LOB";2000;13.0;98.0;"100";221002
522;"NO2";"AT90LOB";2001;13.0;99.0;"100";221002
523;"NO2";"AT90LOB";2002;15.0;99.0;"100";221002
524;"NO2";"AT90LOB";2003;17.0;99.0;"100";221002
525;"NO2";"AT90LOB";2004;14.0;98.0;"100";221002
526;"NO2";"AT90LOB";2005;15.0;95.0;"100";221002
527;"NO2";"AT90LOB";2006;17.0;95.0;"100";221002
528;"NO2";"AT90LOB";2007;16.0;95.0;"100";221002
529;"NO2";"AT90LOB";2008;15.0;94.0;"100";221002
530;"NO2";"AT90LOB";2009;16.0;94.0;"100";221002
531;"NO2";"AT90LOB";2010;16.0;94.0;"100";221002
532;"NO2";"AT90LOB";2011;15.0;95.0;"100";221002
533;"NO2";"AT90LOB";2012;15.0;94.0;"100";221002
534;"NO2";"AT90MBA";1988;74.0;91.0;"500";17630
535;"NO2";"AT90MBA";1989;78.0;97.0;"500";11753
536;"NO2";"AT90MBA";1990;70.0;96.0;"500";13222
537;"NO2";"AT90MBA";1991;63.0;96.0;"500";13222
538;"NO2";"AT90MBA";1992;65.0;94.0;"500";13222
539;"NO2";"AT90MBA";1993;73.0;98.0;"500";11753
540;"NO2";"AT90MBA";1994;72.0;99.0;"500";11753
541;"NO2";"AT90MBA";1995;72.0;99.0;"500";11753
542;"NO2";"AT90MBA";1996;71.0;99.0;"500";11753
543;"NO2";"AT90MBA";1997;63.0;99.0;"500";13222
544;"NO2";"AT90MBA";1998;66.0;98.0;"500";11753
545;"NO2";"AT90MBA";1999;58.0;97.0;"500";11753
546;"NO2";"AT90MBA";2000;58.0;99.0;"500";11753
547;"NO2";"AT90MBA";2001;58.0;99.0;"500";11753
548;"NO2";"AT90MBA";2002;57.0;99.0;"500";11753
549;"NO2";"AT90MBA";2003;64.0;99.0;"500";11753
550;"NO2";"AT90MBA";2004;67.0;98.0;"500";11753
551;"NO2";"AT90MBA";2005;73.0;95.0;"500";11753
552;"NO2";"AT90MBA";2006;73.0;95.0;"500";11753
553;"NO2";"AT90MBA";2007;70.0;95.0;"500";11753
554;"NO2";"AT90MBA";2008;71.0;94.0;"500";11753
555;"NO2";"AT90MBA";2009;57.0;95.0;"500";11753
556;"NO2";"AT90MBA";2010;57.0;95.0;"500";11753
557;"NO2";"AT90MBA";2011;57.0;95.0;"500";11753
558;"NO2";"AT90MBA";2012;53.0;95.0;"500";11753
559;"NO2";"AT90TAB";1988;49.0;81.0;"500";17630
560;"NO2";"AT90TAB";1989;55.0;90.0;"500";11753
561;"NO2";"AT90TAB";1990;52.0;88.0;"500";13222
562;"NO2";"AT90TAB";1991;55.0;98.0;"500";13222
563;"NO2";"AT90TAB";1992;50.0;98.0;"500";13222
564;"NO2";"AT90TAB";1993;48.0;98.0;"500";11753
565;"NO2";"AT90TAB";1994;45.0;87.0;"500";11753
566;"NO2";"AT90TAB";1995;57.0;96.0;"500";11753
567;"NO2";"AT90TAB";1996;58.0;95.0;"500";11753
568;"NO2";"AT90TAB";1997;55.0;99.0;"500";13222
569;"NO2";"AT90TAB";1998;48.0;99.0;"500";11753
570;"NO2";"AT90TAB";1999;42.0;97.0;"500";11753
571;"NO2";"AT90TAB";2000;44.0;99.0;"500";11753
572;"NO2";"AT90TAB";2001;39.0;99.0;"500";11753
573;"NO2";"AT90TAB";2002;42.0;99.0;"500";11753
574;"NO2";"AT90TAB";2003;44.0;99.0;"500";11753
575;"NO2";"AT90TAB";2004;40.0;98.0;"500";11753
576;"NO2";"AT90TAB";2005;44.0;95.0;"500";11753
577;"NO2";"AT90TAB";2006;50.0;83.0;"500";11753
578;"NO2";"AT90TAB";2007;44.0;95.0;"500";11753
579;"NO2";"AT90TAB";2008;43.0;95.0;"500";11753
580;"NO2";"AT90TAB";2009;42.0;95.0;"500";11753
581;"NO2";"AT90TAB";2010;42.0;95.0;"500";11753
582;"NO2";"AT90TAB";2011;42.0;95.0;"500";11753
583;"NO2";"AT90TAB";2012;38.0;94.0;"500";11753
584;"NO2";"AT9BELG";1988;45.0;77.0;"500";17630
585;"NO2";"AT9BELG";1989;48.0;99.0;"500";11753
586;"NO2";"AT9BELG";1990;42.0;99.0;"500";13222
587;"NO2";"AT9BELG";1991;36.0;99.0;"500";13222
588;"NO2";"AT9BELG";1992;41.0;98.0;"500";13222
589;"NO2";"AT9BELG";1993;46.0;99.0;"500";11753
590;"NO2";"AT9BELG";1994;43.0;87.0;"500";11753
591;"NO2";"AT9BELG";1995;45.0;90.0;"500";11753
592;"NO2";"AT9BELG";1996;42.0;99.0;"500";11753
593;"NO2";"AT9BELG";1997;39.0;99.0;"500";13222
594;"NO2";"AT9BELG";1998;36.0;99.0;"500";11753
595;"NO2";"AT9BELG";1999;33.0;97.0;"500";11753
596;"NO2";"AT9BELG";2000;33.0;99.0;"500";11753
597;"NO2";"AT9BELG";2001;36.0;99.0;"500";11753
598;"NO2";"AT9BELG";2002;36.0;99.0;"500";11753
599;"NO2";"AT9BELG";2003;37.0;99.0;"500";11753
600;"NO2";"AT9BELG";2004;33.0;98.0;"500";11753
601;"NO2";"AT9BELG";2005;36.0;95.0;"500";11753
602;"NO2";"AT9BELG";2006;37.0;95.0;"500";11753
603;"NO2";"AT9BELG";2007;34.0;95.0;"500";11753
604;"NO2";"AT9BELG";2008;34.0;95.0;"500";11753
605;"NO2";"AT9BELG";2009;34.0;95.0;"500";11753
606;"NO2";"AT9BELG";2010;35.0;95.0;"500";11753
607;"NO2";"AT9BELG";2011;35.0;95.0;"500";11753
608;"NO2";"AT9BELG";2012;33.0;95.0;"500";11753
609;"NO2";"AT9GAUD";1989;56.0;98.0;"100";11753
610;"NO2";"AT9GAUD";1990;48.0;98.0;"100";13222
611;"NO2";"AT9GAUD";1991;45.0;99.0;"100";13222
612;"NO2";"AT9GAUD";1992;35.0;98.0;"100";13222
613;"NO2";"AT9GAUD";1993;31.0;98.0;"100";11753
614;"NO2";"AT9GAUD";1994;29.0;82.0;"100";11753
615;"NO2";"AT9GAUD";1995;35.0;90.0;"100";11753
616;"NO2";"AT9GAUD";1996;44.0;98.0;"100";11753
617;"NO2";"AT9GAUD";1997;41.0;99.0;"100";13222
618;"NO2";"AT9GAUD";1998;43.0;99.0;"100";11753
619;"NO2";"AT9GAUD";1999;35.0;97.0;"100";11753
620;"NO2";"AT9GAUD";2000;32.0;98.0;"100";11753
621;"NO2";"AT9GAUD";2001;34.0;99.0;"100";11753
622;"NO2";"AT9GAUD";2002;35.0;99.0;"100";11753
623;"NO2";"AT9GAUD";2003;37.0;99.0;"100";11753
624;"NO2";"AT9GAUD";2004;33.0;98.0;"100";11753
625;"NO2";"AT9GAUD";2005;36.0;95.0;"100";11753
626;"NO2";"AT9GAUD";2006;35.0;94.0;"100";11753
627;"NO2";"AT9GAUD";2007;34.0;95.0;"100";11753
628;"NO2";"AT9GAUD";2008;34.0;94.0;"100";11753
629;"NO2";"AT9GAUD";2009;34.0;95.0;"100";11753
630;"NO2";"AT9GAUD";2010;34.0;95.0;"100";11753
631;"NO2";"AT9GAUD";2011;35.0;94.0;"100";11753
632;"NO2";"AT9GAUD";2012;30.0;94.0;"100";11753
633;"NO2";"AT9JAEG";1989;23.0;97.0;"100";257835
634;"NO2";"AT9JAEG";1990;16.0;99.0;"100";221002
635;"NO2";"AT9JAEG";1991;16.0;99.0;"100";221002
636;"NO2";"AT9JAEG";1992;16.0;99.0;"100";257835
637;"NO2";"AT9JAEG";1993;21.0;97.0;"100";221002
638;"NO2";"AT9JAEG";1994;9.0;88.0;"100";221002
639;"NO2";"AT9JAEG";1995;11.0;86.0;"100";221002
640;"NO2";"AT9JAEG";1996;12.0;99.0;"100";221002
641;"NO2";"AT9JAEG";1997;19.0;95.0;"100";193376
642;"NO2";"AT9JAEG";1998;17.0;98.0;"100";221002
643;"NO2";"AT9JAEG";1999;14.0;98.0;"100";221002
644;"NO2";"AT9JAEG";2000;13.0;99.0;"100";221002
645;"NO2";"AT9JAEG";2001;12.0;99.0;"100";221002
646;"NO2";"AT9JAEG";2002;14.0;99.0;"100";221002
647;"NO2";"AT9JAEG";2003;14.0;99.0;"100";221002
648;"NO2";"AT9JAEG";2004;12.0;98.0;"100";221002
649;"NO2";"AT9JAEG";2005;13.0;95.0;"100";221002
650;"NO2";"AT9JAEG";2006;13.0;95.0;"100";221002
651;"NO2";"AT9JAEG";2007;13.0;95.0;"100";221002
652;"NO2";"AT9JAEG";2008;13.0;95.0;"100";221002
653;"NO2";"AT9JAEG";2009;12.0;95.0;"100";221002
654;"NO2";"AT9JAEG";2010;13.0;95.0;"100";221002
655;"NO2";"AT9JAEG";2011;11.0;95.0;"100";221002
656;"NO2";"AT9JAEG";2012;11.0;95.0;"100";221002
657;"NO2";"AT9KEND";1989;45.0;91.0;"100";11753
658;"NO2";"AT9KEND";1993;35.0;82.0;"100";11753
659;"NO2";"AT9KEND";1994;34.0;99.0;"100";11753
660;"NO2";"AT9KEND";1995;31.0;98.0;"100";11753
661;"NO2";"AT9KEND";1996;28.0;98.0;"100";11753
662;"NO2";"AT9KEND";1997;24.0;98.0;"100";13222
663;"NO2";"AT9KEND";1998;27.0;99.0;"100";11753
664;"NO2";"AT9KEND";1999;27.0;98.0;"100";11753
665;"NO2";"AT9KEND";2000;29.0;99.0;"100";11753
666;"NO2";"AT9KEND";2001;28.0;99.0;"100";11753
667;"NO2";"AT9KEND";2002;30.0;99.0;"100";11753
668;"NO2";"AT9KEND";2003;31.0;99.0;"100";11753
669;"NO2";"AT9KEND";2004;27.0;98.0;"100";11753
670;"NO2";"AT9KEND";2005;28.0;95.0;"100";11753
671;"NO2";"AT9KEND";2006;31.0;95.0;"100";11753
672;"NO2";"AT9KEND";2007;29.0;95.0;"100";11753
673;"NO2";"AT9KEND";2008;30.0;94.0;"100";11753
674;"NO2";"AT9KEND";2009;31.0;95.0;"100";11753
675;"NO2";"AT9KEND";2010;31.0;95.0;"100";11753
676;"NO2";"AT9KEND";2011;31.0;95.0;"100";11753
677;"NO2";"AT9KEND";2012;30.0;92.0;"100";11753
678;"NO2";"AT9LIES";1988;36.0;94.0;"100";17630
679;"NO2";"AT9LIES";1989;36.0;96.0;"100";11753
680;"NO2";"AT9LIES";1990;38.0;98.0;"100";13222
681;"NO2";"AT9LIES";1991;33.0;97.0;"100";13222
682;"NO2";"AT9LIES";1992;34.0;99.0;"100";13222
683;"NO2";"AT9LIES";1993;33.0;97.0;"100";11753
684;"NO2";"AT9LIES";1994;29.0;88.0;"100";11753
685;"NO2";"AT9LIES";1995;35.0;89.0;"100";11753
686;"NO2";"AT9LIES";1996;32.0;96.0;"100";11753
687;"NO2";"AT9LIES";1997;29.0;99.0;"100";13222
688;"NO2";"AT9LIES";1998;31.0;97.0;"100";11753
689;"NO2";"AT9LIES";1999;27.0;95.0;"100";11753
690;"NO2";"AT9LIES";2000;28.0;98.0;"100";11753
691;"NO2";"AT9LIES";2001;26.0;99.0;"100";11753
692;"NO2";"AT9LIES";2002;29.0;99.0;"100";11753
693;"NO2";"AT9LIES";2003;30.0;91.0;"100";11753
694;"NO2";"AT9LIES";2004;28.0;98.0;"100";11753
695;"NO2";"AT9LIES";2005;29.0;94.0;"100";11753
696;"NO2";"AT9LIES";2006;30.0;95.0;"100";11753
697;"NO2";"AT9LIES";2007;28.0;95.0;"100";11753
698;"NO2";"AT9LIES";2008;27.0;94.0;"100";11753
699;"NO2";"AT9LIES";2009;27.0;95.0;"100";11753
700;"NO2";"AT9LIES";2010;29.0;95.0;"100";11753
701;"NO2";"AT9LIES";2011;30.0;95.0;"100";11753
702;"NO2";"AT9LIES";2012;28.0;94.0;"100";11753
703;"NO2";"AT9RINN";1988;56.0;98.0;"100";17630
704;"NO2";"AT9RINN";1989;60.0;98.0;"100";11753
705;"NO2";"AT9RINN";1990;51.0;98.0;"100";13222
706;"NO2";"AT9RINN";1991;51.0;97.0;"100";13222
707;"NO2";"AT9RINN";1992;50.0;98.0;"100";13222
708;"NO2";"AT9RINN";1993;48.0;93.0;"100";11753
709;"NO2";"AT9RINN";1994;49.0;98.0;"100";11753
710;"NO2";"AT9RINN";1995;48.0;98.0;"100";11753
711;"NO2";"AT9RINN";1996;45.0;98.0;"100";11753
712;"NO2";"AT9RINN";1997;43.0;99.0;"100";13222
713;"NO2";"AT9RINN";1998;41.0;97.0;"100";11753
714;"NO2";"AT9RINN";1999;42.0;98.0;"100";11753
715;"NO2";"AT9RINN";2000;42.0;99.0;"100";11753
716;"NO2";"AT9RINN";2001;44.0;99.0;"100";11753
717;"NO2";"AT9RINN";2002;45.0;99.0;"100";11753
718;"NO2";"AT9RINN";2003;48.0;99.0;"100";11753
719;"NO2";"AT9RINN";2004;43.0;98.0;"100";11753
720;"NO2";"AT9RINN";2005;48.0;93.0;"100";11753
721;"NO2";"AT9RINN";2006;48.0;95.0;"100";11753
722;"NO2";"AT9RINN";2007;44.0;95.0;"100";11753
723;"NO2";"AT9RINN";2008;43.0;95.0;"100";11753
724;"NO2";"AT9RINN";2009;41.0;95.0;"100";11753
725;"NO2";"AT9RINN";2010;42.0;95.0;"100";11753
726;"NO2";"AT9RINN";2011;41.0;95.0;"100";11753
727;"NO2";"AT9RINN";2012;40.0;95.0;"100";11753
728;"NO2";"AT9SCHA";1989;32.0;89.0;"100";257835
729;"NO2";"AT9SCHA";1990;32.0;96.0;"100";221002
730;"NO2";"AT9SCHA";1991;25.0;93.0;"100";221002
731;"NO2";"AT9SCHA";1993;23.0;97.0;"100";221002
732;"NO2";"AT9SCHA";1994;21.0;99.0;"100";221002
733;"NO2";"AT9SCHA";1995;21.0;98.0;"100";221002
734;"NO2";"AT9SCHA";1996;23.0;99.0;"100";221002
735;"NO2";"AT9SCHA";1997;23.0;99.0;"100";193376
736;"NO2";"AT9SCHA";1998;22.0;98.0;"100";221002
737;"NO2";"AT9SCHA";1999;18.0;96.0;"100";221002
738;"NO2";"AT9SCHA";2000;18.0;99.0;"100";221002
739;"NO2";"AT9SCHA";2001;16.0;99.0;"100";221002
740;"NO2";"AT9SCHA";2002;20.0;99.0;"100";221002
741;"NO2";"AT9SCHA";2003;19.0;99.0;"100";221002
742;"NO2";"AT9SCHA";2004;16.0;98.0;"100";221002
743;"NO2";"AT9SCHA";2005;17.0;95.0;"100";221002
744;"NO2";"AT9SCHA";2006;19.0;95.0;"100";221002
745;"NO2";"AT9SCHA";2007;18.0;95.0;"100";221002
746;"NO2";"AT9SCHA";2008;17.0;93.0;"100";221002
747;"NO2";"AT9SCHA";2009;17.0;95.0;"100";221002
748;"NO2";"AT9SCHA";2010;19.0;95.0;"100";221002
749;"NO2";"AT9SCHA";2011;17.0;95.0;"100";221002
750;"NO2";"AT9SCHA";2012;16.0;95.0;"100";221002
751;"NO2";"AT9STAD";1988;33.0;78.0;"100";386753
752;"NO2";"AT9STAD";1989;38.0;93.0;"100";257835
753;"NO2";"AT9STAD";1990;35.0;98.0;"100";221002
754;"NO2";"AT9STAD";1991;30.0;98.0;"100";221002
755;"NO2";"AT9STAD";1992;27.0;99.0;"100";257835
756;"NO2";"AT9STAD";1993;34.0;96.0;"100";221002
757;"NO2";"AT9STAD";1994;35.0;88.0;"100";221002
758;"NO2";"AT9STAD";1995;38.0;89.0;"100";221002
759;"NO2";"AT9STAD";1996;40.0;99.0;"100";221002
760;"NO2";"AT9STAD";1997;39.0;99.0;"100";193376
761;"NO2";"AT9STAD";1998;37.0;99.0;"100";221002
762;"NO2";"AT9STAD";1999;25.0;98.0;"100";221002
763;"NO2";"AT9STAD";2000;24.0;99.0;"100";221002
764;"NO2";"AT9STAD";2001;25.0;99.0;"100";221002
765;"NO2";"AT9STAD";2002;28.0;99.0;"100";221002
766;"NO2";"AT9STAD";2003;30.0;99.0;"100";221002
767;"NO2";"AT9STAD";2004;26.0;98.0;"100";221002
768;"NO2";"AT9STAD";2005;28.0;95.0;"100";221002
769;"NO2";"AT9STAD";2006;30.0;95.0;"100";221002
770;"NO2";"AT9STAD";2007;30.0;93.0;"100";221002
771;"NO2";"AT9STAD";2008;29.0;95.0;"100";221002
772;"NO2";"AT9STAD";2009;30.0;93.0;"100";221002
773;"NO2";"AT9STAD";2010;30.0;95.0;"100";221002
774;"NO2";"AT9STAD";2011;29.0;95.0;"100";221002
775;"NO2";"AT9STAD";2012;28.0;95.0;"100";221002
776;"NO2";"AT9STEF";1990;41.0;98.0;"500";221002
777;"NO2";"AT9STEF";1991;38.0;95.0;"500";221002
778;"NO2";"AT9STEF";1992;33.0;99.0;"500";257835
779;"NO2";"AT9STEF";1993;46.0;95.0;"500";221002
780;"NO2";"AT9STEF";1994;36.0;99.0;"500";221002
781;"NO2";"AT9STEF";1995;34.0;98.0;"500";221002
782;"NO2";"AT9STEF";1997;44.0;98.0;"500";193376
783;"NO2";"AT9STEF";1998;35.0;97.0;"500";221002
784;"NO2";"AT9STEF";1999;28.0;98.0;"500";221002
785;"NO2";"AT9STEF";2000;29.0;99.0;"500";221002
786;"NO2";"AT9STEF";2001;30.0;99.0;"500";221002
787;"NO2";"AT9STEF";2002;30.0;99.0;"500";221002
788;"NO2";"AT9STEF";2003;33.0;99.0;"500";221002
789;"NO2";"AT9STEF";2004;28.0;98.0;"500";221002
790;"NO2";"AT9STEF";2005;32.0;95.0;"500";221002
791;"NO2";"AT9STEF";2006;33.0;95.0;"500";221002
792;"NO2";"AT9STEF";2007;32.0;85.0;"500";221002
793;"NO2";"AT9STEF";2008;29.0;94.0;"500";221002
794;"NO2";"AT9STEF";2009;29.0;94.0;"500";221002
795;"NO2";"AT9STEF";2010;29.0;95.0;"500";221002
796;"NO2";"AT9STEF";2011;28.0;95.0;"500";221002
797;"NO2";"AT9STEF";2012;25.0;95.0;"500";221002
798;"NO2";"BELHB23";2006;34.0;94.0;"100";427903
799;"NO2";"BELHB23";2007;33.0;94.0;"100";427903
800;"NO2";"BELHB23";2008;32.0;91.0;"100";427903
801;"NO2";"BELHB23";2009;31.0;95.0;"100";427903
802;"NO2";"BELHB23";2010;32.0;92.0;"100";427903
803;"NO2";"BELHB23";2011;30.0;94.0;"100";427903
804;"NO2";"BELHB23";2012;28.0;95.0;"100";427903
805;"NO2";"BETB004";2001;44.0;93.0;"100";37132
806;"NO2";"BETB004";2002;46.0;93.0;"100";18566
807;"NO2";"BETB004";2003;47.0;95.0;"100";14853
808;"NO2";"BETB004";2004;41.0;97.0;"100";14853
809;"NO2";"BETB004";2005;42.0;92.0;"100";14853
810;"NO2";"BETB004";2008;40.0;76.0;"100";14853
811;"NO2";"BETB004";2009;42.0;97.0;"100";14853
812;"NO2";"BETB004";2010;42.0;97.0;"100";14853
813;"NO2";"BETB004";2011;39.0;95.0;"100";14853
814;"NO2";"BETB004";2012;38.0;97.0;"100";14853
815;"NO2";"BETB005";2002;41.0;92.0;"100";18566
816;"NO2";"BETB005";2003;42.0;94.0;"100";14853
817;"NO2";"BETB005";2004;41.0;93.0;"100";14853
818;"NO2";"BETB005";2005;39.0;95.0;"100";14853
819;"NO2";"BETB005";2006;39.0;95.0;"100";18566
820;"NO2";"BETB005";2007;42.0;90.0;"100";18566
821;"NO2";"BETB005";2008;36.0;96.0;"100";14853
822;"NO2";"BETB005";2009;38.0;84.0;"100";14853
823;"NO2";"BETB005";2010;40.0;88.0;"100";14853
824;"NO2";"BETB005";2011;38.0;97.0;"100";14853
825;"NO2";"BETB005";2012;35.0;75.0;"100";14853
826;"NO2";"BETB006";2002;36.0;95.0;"100";232325
827;"NO2";"BETB006";2003;40.0;92.0;"100";232325
828;"NO2";"BETB006";2004;37.0;96.0;"100";232325
829;"NO2";"BETB006";2005;37.0;96.0;"100";232325
830;"NO2";"BETB006";2006;37.0;95.0;"100";232325
831;"NO2";"BETB006";2007;39.0;90.0;"100";232325
832;"NO2";"BETB006";2008;37.0;97.0;"100";232325
833;"NO2";"BETB006";2009;38.0;97.0;"100";232325
834;"NO2";"BETB006";2010;36.0;95.0;"100";309766
835;"NO2";"BETB006";2011;33.0;94.0;"100";309766
836;"NO2";"BETB006";2012;34.0;97.0;"100";232325
837;"NO2";"BETB011";1993;40.0;89.0;"100";464649
838;"NO2";"BETB011";1994;38.0;89.0;"100";464649
839;"NO2";"BETB011";1995;34.0;88.0;"100";464649
840;"NO2";"BETB011";1996;37.0;84.0;"100";464649
841;"NO2";"BETB011";1997;36.0;78.0;"100";464649
842;"NO2";"BETB011";1998;29.0;85.0;"100";464649
843;"NO2";"BETB011";1999;27.0;88.0;"100";464649
844;"NO2";"BETB011";2000;30.0;92.0;"100";309766
845;"NO2";"BETB011";2001;32.0;92.0;"100";309766
846;"NO2";"BETB011";2002;30.0;88.0;"100";232325
847;"NO2";"BETB011";2003;35.0;95.0;"100";232325
848;"NO2";"BETB011";2004;31.0;90.0;"100";232325
849;"NO2";"BETB011";2005;32.0;96.0;"100";232325
850;"NO2";"BETB011";2006;29.0;93.0;"100";232325
851;"NO2";"BETB011";2007;30.0;96.0;"100";232325
852;"NO2";"BETB011";2008;28.0;94.0;"100";232325
853;"NO2";"BETB011";2009;28.0;96.0;"100";232325
854;"NO2";"BETB011";2010;29.0;96.0;"100";309766
855;"NO2";"BETB011";2011;27.0;96.0;"100";309766
856;"NO2";"BETB011";2012;26.0;97.0;"100";232325
857;"NO2";"BETMEU1";2000;36.0;86.0;"100";309766
858;"NO2";"BETMEU1";2001;38.0;92.0;"100";309766
859;"NO2";"BETMEU1";2002;35.0;93.0;"100";232325
860;"NO2";"BETMEU1";2003;40.0;95.0;"100";232325
861;"NO2";"BETMEU1";2004;37.0;95.0;"100";232325
862;"NO2";"BETMEU1";2005;32.0;94.0;"100";232325
863;"NO2";"BETMEU1";2006;31.0;96.0;"100";232325
864;"NO2";"BETMEU1";2007;31.0;88.0;"100";232325
865;"NO2";"BETMEU1";2008;34.0;96.0;"100";232325
866;"NO2";"BETMEU1";2009;33.0;96.0;"100";232325
867;"NO2";"BETMEU1";2012;30.0;97.0;"100";232325
868;"NO2";"BETN070";2002;30.0;92.0;"100";84482
869;"NO2";"BETN070";2003;31.0;92.0;"100";84482
870;"NO2";"BETN070";2004;30.0;84.0;"100";84482
871;"NO2";"BETN070";2005;31.0;92.0;"100";84482
872;"NO2";"BETN070";2006;27.0;88.0;"100";84482
873;"NO2";"BETN070";2007;32.0;77.0;"100";84482
874;"NO2";"BETN070";2008;28.0;94.0;"100";84482
875;"NO2";"BETN070";2009;31.0;97.0;"100";84482
876;"NO2";"BETN070";2010;30.0;96.0;"100";84482
877;"NO2";"BETN070";2011;30.0;97.0;"100";84482
878;"NO2";"BETN070";2012;30.0;94.0;"100";84482
879;"NO2";"BETR001";1990;54.0;75.0;"100";74264
880;"NO2";"BETR001";1991;49.0;81.0;"100";74264
881;"NO2";"BETR001";1992;42.0;82.0;"100";37132
882;"NO2";"BETR001";1993;35.0;82.0;"100";37132
883;"NO2";"BETR001";1994;43.0;77.0;"100";37132
884;"NO2";"BETR001";1995;49.0;83.0;"100";37132
885;"NO2";"BETR001";1996;48.0;75.0;"100";37132
886;"NO2";"BETR001";1997;46.0;80.0;"100";37132
